Order_ID,Customer_ID,Product_ID,Seller_ID,Quantity,Order_Date,Shipping_Cost,Discount_Amount,Payment_Method_ID,Total_Amount,Delivery_Status_ID,Review_Rating
ORD_19331,CUST_1496,PROD_847,SELL_594,3,2023-05-21,27.13,88.09,7005,4271.79,8001,1
ORD_19332,CUST_4604,PROD_6607,SELL_746,1,2023-05-21,46.5,165.42,7005,568.96,8002,1
ORD_19333,CUST_398,PROD_4155,SELL_60,3,2023-05-21,12.9,147.69,7002,243.27,8002,1
ORD_19334,CUST_2293,PROD_1537,SELL_220,4,2023-05-21,36.54,98.73,7005,3559.57,8001,2
ORD_19335,CUST_2643,PROD_626,SELL_648,2,2023-05-21,26.13,51.91,7003,1796.86,8003,1
ORD_19336,CUST_114,PROD_9466,SELL_960,5,2023-05-21,39.97,93.55,7003,1658.42,8003,5
ORD_19337,CUST_2968,PROD_7444,SELL_146,2,2023-05-21,3.82,110.72,7001,1535.28,8003,5
ORD_19338,CUST_938,PROD_4621,SELL_962,4,2023-05-21,43.37,90.85,7003,2222.2,8001,3
ORD_19339,CUST_1532,PROD_2612,SELL_267,3,2023-05-21,24.6,61.02,7002,3692.76,8003,1
ORD_19340,CUST_1588,PROD_3171,SELL_598,1,2023-05-21,41.76,136.85,7001,648.05,8001,4
ORD_19341,CUST_4048,PROD_7022,SELL_683,3,2023-05-21,23.62,36.81,7003,2669.71,8002,1
ORD_19342,CUST_1842,PROD_6077,SELL_490,3,2023-05-21,12.23,175.66,7002,3622.87,8003,2
ORD_19343,CUST_344,PROD_6018,SELL_907,1,2023-05-21,17.81,134.56,7003,640.14,8003,2
ORD_19344,CUST_2837,PROD_5603,SELL_692,2,2023-05-21,46.4,49.3,7004,3616.06,8003,4
ORD_19345,CUST_2509,PROD_3714,SELL_139,3,2023-05-21,20.68,125.49,7005,3464.62,8001,1
ORD_19346,CUST_1770,PROD_6231,SELL_548,3,2023-05-21,26.46,59.52,7005,4112.79,8001,4
ORD_19347,CUST_423,PROD_9453,SELL_293,3,2023-05-21,24.66,83.85,7002,3829.08,8001,4
ORD_19348,CUST_3421,PROD_4813,SELL_50,5,2023-05-21,35.64,109.74,7001,181.05,8001,1
ORD_19349,CUST_3199,PROD_9131,SELL_257,3,2023-05-21,8.32,148.18,7001,224.73,8001,2
ORD_19350,CUST_2778,PROD_8210,SELL_854,3,2023-05-21,26.1,79.14,7005,4727.61,8003,2
ORD_19351,CUST_1464,PROD_1670,SELL_886,3,2023-05-21,6.43,134.22,7005,3530.89,8002,2
ORD_19352,CUST_4117,PROD_408,SELL_536,2,2023-05-21,33.53,156.27,7002,2062.2,8003,4
ORD_19353,CUST_2250,PROD_9839,SELL_571,3,2023-05-21,20.81,133.16,7002,3245.52,8001,3
ORD_19354,CUST_3474,PROD_9205,SELL_392,5,2023-05-21,29.5,6.51,7004,5210.94,8001,5
ORD_19355,CUST_1044,PROD_2581,SELL_994,1,2023-05-21,41.13,24.29,7001,336.54,8001,3
ORD_19356,CUST_3011,PROD_6166,SELL_308,5,2023-05-21,49.86,88.5,7005,3903.21,8002,5
ORD_19357,CUST_891,PROD_3507,SELL_283,2,2023-05-21,30.67,119.95,7003,2740.7,8002,5
ORD_19358,CUST_3308,PROD_5587,SELL_380,4,2023-05-21,8.45,157.99,7005,1369.1,8002,3
ORD_19359,CUST_2423,PROD_6667,SELL_351,3,2023-05-21,22.6,51.31,7004,5599.59,8002,2
ORD_19360,CUST_201,PROD_7646,SELL_996,5,2023-05-21,5.97,4.65,7001,1634.92,8002,5
ORD_19361,CUST_819,PROD_8233,SELL_76,5,2023-05-21,38.9,160.88,7004,1928.22,8001,4
ORD_19362,CUST_287,PROD_844,SELL_148,1,2023-05-21,40.41,140.97,7002,1319.7,8002,4
ORD_19363,CUST_373,PROD_3766,SELL_371,2,2023-05-21,33.22,122.04,7002,2924.68,8001,4
ORD_19364,CUST_222,PROD_8408,SELL_266,1,2023-05-21,21.19,136.76,7004,828.76,8002,5
ORD_19365,CUST_2009,PROD_3856,SELL_760,3,2023-05-21,47.93,70.74,7004,2967.71,8001,4
ORD_19366,CUST_3638,PROD_417,SELL_966,1,2023-05-21,21.49,106.08,7003,1433.11,8002,1
ORD_19367,CUST_1081,PROD_1720,SELL_70,4,2023-05-21,33.28,73.94,7005,2170.26,8003,1
ORD_19368,CUST_3773,PROD_2830,SELL_420,5,2023-05-21,25.9,19.72,7003,2102.88,8002,5
ORD_19369,CUST_4725,PROD_4959,SELL_875,4,2023-05-22,42.73,13.75,7002,6210.86,8001,4
ORD_19370,CUST_3597,PROD_5518,SELL_971,5,2023-05-22,27.98,68.01,7001,9240.67,8002,1
ORD_19371,CUST_1792,PROD_9767,SELL_692,1,2023-05-22,41.43,7.71,7002,343.67,8003,3
ORD_19372,CUST_3223,PROD_3200,SELL_812,3,2023-05-22,30.56,25.5,7001,5882.03,8002,2
ORD_19373,CUST_177,PROD_2359,SELL_187,1,2023-05-22,28.64,93.24,7001,209.57,8003,1
ORD_19374,CUST_3764,PROD_4762,SELL_974,2,2023-05-22,14.41,180.9,7002,2202.35,8002,4
ORD_19375,CUST_1208,PROD_9128,SELL_482,1,2023-05-22,39.1,104.08,7001,389.34,8003,2
ORD_19376,CUST_1757,PROD_1992,SELL_590,3,2023-05-22,12.03,36.86,7004,1734.04,8002,1
ORD_19377,CUST_2663,PROD_1096,SELL_301,4,2023-05-22,36.66,180.25,7001,917.33,8002,2
ORD_19378,CUST_2242,PROD_3362,SELL_12,2,2023-05-22,7.69,28.72,7004,2766.45,8003,4
ORD_19379,CUST_3962,PROD_8543,SELL_140,4,2023-05-22,10.53,80.63,7005,2786.26,8001,1
ORD_19380,CUST_3526,PROD_6704,SELL_973,5,2023-05-22,14.42,102.28,7004,9882.99,8001,3
ORD_19381,CUST_2765,PROD_4571,SELL_227,2,2023-05-22,24.32,129.16,7004,2784.98,8003,2
ORD_19382,CUST_3595,PROD_4685,SELL_338,4,2023-05-22,11.32,174.16,7001,4836.8,8001,3
ORD_19383,CUST_2343,PROD_5140,SELL_912,4,2023-05-22,41.13,104.69,7005,565.04,8002,5
ORD_19384,CUST_3346,PROD_6841,SELL_633,4,2023-05-22,29.87,34.74,7004,1387.21,8003,4
ORD_19385,CUST_974,PROD_8964,SELL_196,4,2023-05-22,44.83,59.06,7001,40.45,8001,5
ORD_19386,CUST_3173,PROD_4006,SELL_899,1,2023-05-22,20.58,136.09,7004,1011.46,8003,2
ORD_19387,CUST_2316,PROD_6557,SELL_440,4,2023-05-22,16.12,32.71,7002,6975.33,8003,1
ORD_19388,CUST_130,PROD_8648,SELL_97,3,2023-05-22,9.85,130.88,7002,2889.2,8003,4
ORD_19389,CUST_3397,PROD_5287,SELL_791,5,2023-05-22,37.67,182.66,7003,6188.71,8001,4
ORD_19390,CUST_717,PROD_7134,SELL_80,1,2023-05-22,31.01,153.2,7002,1205.19,8001,2
ORD_19391,CUST_2998,PROD_704,SELL_535,4,2023-05-22,37.25,54.02,7002,3003.67,8003,3
ORD_19392,CUST_4235,PROD_7631,SELL_901,5,2023-05-22,30.7,199.07,7002,7659.13,8002,1
ORD_19393,CUST_3947,PROD_272,SELL_802,4,2023-05-22,13.05,13.29,7005,7748.96,8001,1
ORD_19394,CUST_4645,PROD_9845,SELL_833,1,2023-05-22,13.47,176.39,7002,1318.48,8003,5
ORD_19395,CUST_3349,PROD_4068,SELL_646,2,2023-05-22,41.78,116.72,7005,2345.22,8001,4
ORD_19396,CUST_4623,PROD_5186,SELL_146,4,2023-05-22,35.86,83.09,7005,326.09,8001,2
ORD_19397,CUST_4413,PROD_2679,SELL_996,2,2023-05-22,29.73,191.48,7005,3421.07,8003,1
ORD_19398,CUST_4049,PROD_3639,SELL_731,3,2023-05-22,49.86,11.69,7003,3778.57,8003,1
ORD_19399,CUST_3344,PROD_6787,SELL_194,5,2023-05-22,47.98,173.49,7001,1091.39,8003,3
ORD_19400,CUST_847,PROD_3822,SELL_649,4,2023-05-22,22.39,92.63,7005,5622.44,8001,5
ORD_19401,CUST_597,PROD_6324,SELL_794,5,2023-05-22,40.79,72.6,7003,9936.39,8002,1
ORD_19402,CUST_4850,PROD_1745,SELL_840,3,2023-05-22,23.83,77.38,7001,1767.99,8002,1
ORD_19403,CUST_4618,PROD_5556,SELL_679,1,2023-05-22,11.15,184.09,7004,12.16,8003,4
ORD_19404,CUST_2535,PROD_5754,SELL_939,3,2023-05-22,16.4,90.94,7002,2400.22,8001,4
ORD_19405,CUST_120,PROD_6845,SELL_517,5,2023-05-22,37.37,138.75,7005,4667.52,8001,3
ORD_19406,CUST_483,PROD_1877,SELL_807,2,2023-05-22,17.77,31.24,7001,895.33,8003,3
ORD_19407,CUST_2722,PROD_6279,SELL_906,5,2023-05-22,34.24,86.91,7003,9448.08,8003,1
ORD_19408,CUST_2311,PROD_297,SELL_873,1,2023-05-22,40.91,95.13,7005,457.78,8001,2
ORD_19409,CUST_599,PROD_3278,SELL_872,1,2023-05-22,37.72,160.61,7001,-46.85,8001,4
ORD_19410,CUST_265,PROD_2015,SELL_536,4,2023-05-22,16.04,157.8,7002,862.04,8001,2
ORD_19411,CUST_2125,PROD_9805,SELL_121,5,2023-05-22,34.42,89.57,7005,3774.85,8001,3
ORD_19412,CUST_3520,PROD_4784,SELL_30,1,2023-05-22,49.74,195.46,7002,725.86,8002,1
ORD_19413,CUST_1774,PROD_461,SELL_519,3,2023-05-22,13.33,109.45,7002,334.65,8002,5
ORD_19414,CUST_4621,PROD_4840,SELL_259,5,2023-05-22,4.8,177.95,7004,992.95,8002,5
ORD_19415,CUST_4800,PROD_6027,SELL_230,4,2023-05-22,10.02,166.88,7004,4763.06,8003,5
ORD_19416,CUST_3538,PROD_8641,SELL_206,5,2023-05-22,35.25,30.93,7004,8446.22,8003,4
ORD_19417,CUST_13,PROD_8664,SELL_281,3,2023-05-22,36.77,128.21,7004,2488.65,8003,2
ORD_19418,CUST_358,PROD_654,SELL_903,5,2023-05-22,21.21,56.29,7005,2186.72,8002,5
ORD_19419,CUST_3229,PROD_4210,SELL_355,5,2023-05-22,44.32,39.23,7002,3737.24,8001,4
ORD_19420,CUST_712,PROD_6215,SELL_188,4,2023-05-22,31.97,171.23,7001,6569.42,8001,5
ORD_19421,CUST_1368,PROD_4964,SELL_737,5,2023-05-22,18.75,117.49,7002,9392.96,8002,1
ORD_19422,CUST_3645,PROD_8661,SELL_754,4,2023-05-22,17.34,30.09,7003,6078.57,8002,2
ORD_19423,CUST_3672,PROD_3110,SELL_67,5,2023-05-22,40.57,179.46,7004,1393.21,8001,1
ORD_19424,CUST_921,PROD_530,SELL_173,3,2023-05-22,47.91,44.12,7005,4249.78,8001,5
ORD_19425,CUST_721,PROD_1815,SELL_575,5,2023-05-22,7.39,84.74,7001,9440.75,8002,5
ORD_19426,CUST_1475,PROD_5659,SELL_976,4,2023-05-22,47.78,135.71,7005,2709.87,8001,2
ORD_19427,CUST_3828,PROD_775,SELL_88,2,2023-05-22,43.09,181.14,7003,3365.97,8003,3
ORD_19428,CUST_2833,PROD_1451,SELL_946,5,2023-05-22,39.32,119.71,7001,1070.31,8001,5
ORD_19429,CUST_834,PROD_6721,SELL_158,4,2023-05-22,28.19,17.55,7005,5621.16,8003,3
ORD_19430,CUST_3842,PROD_3167,SELL_58,3,2023-05-22,13.49,171.58,7001,3834.49,8001,5
ORD_19431,CUST_4904,PROD_3505,SELL_974,5,2023-05-22,47.59,179.16,7004,6058.13,8001,2
ORD_19432,CUST_4306,PROD_2348,SELL_319,3,2023-05-22,6.68,76.51,7002,2134.15,8003,2
ORD_19433,CUST_2579,PROD_9956,SELL_349,5,2023-05-22,39.54,30.9,7003,2644.19,8003,4
ORD_19434,CUST_2378,PROD_9384,SELL_985,4,2023-05-22,28.73,96.83,7001,5116.98,8001,5
ORD_19435,CUST_4692,PROD_1350,SELL_827,2,2023-05-22,16.35,48.42,7002,647.67,8001,3
ORD_19436,CUST_799,PROD_1324,SELL_178,3,2023-05-22,44.02,188.61,7005,2510.2,8002,4
ORD_19437,CUST_4916,PROD_5472,SELL_880,5,2023-05-22,43.02,92.8,7001,8397.17,8003,1
ORD_19438,CUST_2733,PROD_6194,SELL_473,2,2023-05-22,46.94,11.23,7005,834.59,8002,2
ORD_19439,CUST_3633,PROD_9774,SELL_779,5,2023-05-22,43.89,138.28,7004,1190.56,8002,1
ORD_19440,CUST_1575,PROD_8076,SELL_156,1,2023-05-22,21.65,164.11,7005,1145.5,8001,3
ORD_19441,CUST_1644,PROD_8111,SELL_365,2,2023-05-22,45.92,198.33,7002,3397.63,8001,3
ORD_19442,CUST_2991,PROD_2421,SELL_245,3,2023-05-22,23.02,76.49,7004,414.29,8003,3
ORD_19443,CUST_3478,PROD_6943,SELL_270,4,2023-05-22,24.81,5.76,7003,5884.45,8001,1
ORD_19444,CUST_1063,PROD_4591,SELL_40,4,2023-05-22,5.35,65.89,7002,1225.18,8002,5
ORD_19445,CUST_3173,PROD_3465,SELL_849,4,2023-05-22,7.18,7.15,7001,3176.83,8001,4
ORD_19446,CUST_367,PROD_1371,SELL_614,2,2023-05-22,47.75,22.42,7003,1070.11,8001,1
ORD_19447,CUST_4680,PROD_357,SELL_93,4,2023-05-22,36.42,162.92,7004,2520.3,8002,4
ORD_19448,CUST_2857,PROD_2538,SELL_533,4,2023-05-22,13.09,59.17,7001,3052.16,8001,1
ORD_19449,CUST_4528,PROD_7380,SELL_495,2,2023-05-22,3.01,143.34,7001,1429.65,8002,2
ORD_19450,CUST_4961,PROD_8158,SELL_271,3,2023-05-22,16.86,30.88,7001,2790.98,8003,1
ORD_19451,CUST_1456,PROD_7999,SELL_572,5,2023-05-22,18.85,24.51,7004,2144.19,8001,3
ORD_19452,CUST_1593,PROD_9515,SELL_843,4,2023-05-22,19.85,191.79,7003,6281.94,8001,5
ORD_19453,CUST_1146,PROD_8503,SELL_291,2,2023-05-22,20.79,170.82,7002,1734.15,8001,4
ORD_19454,CUST_2216,PROD_4238,SELL_71,1,2023-05-22,15.16,19.8,7003,187.64,8003,1
ORD_19455,CUST_1093,PROD_7146,SELL_61,3,2023-05-22,10.96,10.63,7002,3277.56,8002,5
ORD_19456,CUST_1067,PROD_7199,SELL_440,1,2023-05-22,46.19,116.29,7001,1806.11,8003,3
ORD_19457,CUST_1131,PROD_8002,SELL_703,1,2023-05-22,16.9,111.64,7004,802.61,8001,1
ORD_19458,CUST_1966,PROD_9579,SELL_544,1,2023-05-22,34.02,108.93,7005,1393.38,8002,2
ORD_19459,CUST_3936,PROD_3546,SELL_134,5,2023-05-22,41.71,66.61,7002,6900.55,8003,3
ORD_19460,CUST_1313,PROD_7234,SELL_461,5,2023-05-22,20.78,70.0,7001,1427.93,8002,4
ORD_19461,CUST_4474,PROD_3488,SELL_83,3,2023-05-22,22.63,8.13,7004,5255.35,8003,2
ORD_19462,CUST_3095,PROD_9325,SELL_493,5,2023-05-22,33.8,9.67,7001,8503.93,8002,1
ORD_19463,CUST_3291,PROD_9821,SELL_88,1,2023-05-22,19.84,12.47,7001,169.38,8003,1
ORD_19464,CUST_532,PROD_7681,SELL_111,1,2023-05-22,46.36,117.66,7001,1686.36,8002,3
ORD_19465,CUST_262,PROD_8358,SELL_982,3,2023-05-22,22.16,24.43,7001,4812.97,8003,1
ORD_19466,CUST_2842,PROD_9294,SELL_23,3,2023-05-22,6.34,137.36,7001,499.07,8002,2
ORD_19467,CUST_2478,PROD_723,SELL_999,4,2023-05-22,20.03,89.26,7004,4831.93,8003,4
ORD_19468,CUST_2077,PROD_1677,SELL_375,3,2023-05-22,46.32,162.56,7003,3492.07,8002,3
ORD_19469,CUST_4360,PROD_5391,SELL_709,2,2023-05-22,48.39,162.19,7002,1873.64,8003,1
ORD_19470,CUST_673,PROD_4983,SELL_488,3,2023-05-22,42.15,173.77,7003,1366.58,8001,2
ORD_19471,CUST_3965,PROD_6100,SELL_693,2,2023-05-22,22.55,63.69,7004,1315.52,8002,4
ORD_19472,CUST_4860,PROD_1342,SELL_432,3,2023-05-22,21.23,100.23,7003,3779.36,8001,2
ORD_19473,CUST_4468,PROD_8159,SELL_189,4,2023-05-22,31.51,8.74,7002,5145.73,8003,4
ORD_19474,CUST_938,PROD_7426,SELL_262,5,2023-05-22,12.93,11.88,7005,8973.3,8001,1
ORD_19475,CUST_219,PROD_5907,SELL_975,4,2023-05-22,29.29,111.51,7003,4249.46,8001,3
ORD_19476,CUST_1251,PROD_4601,SELL_677,1,2023-05-22,28.3,31.85,7001,988.46,8003,4
ORD_19477,CUST_2774,PROD_1741,SELL_944,3,2023-05-22,15.9,179.21,7001,363.46,8002,2
ORD_19478,CUST_2223,PROD_7687,SELL_245,5,2023-05-22,32.01,16.28,7005,5075.18,8002,4
ORD_19479,CUST_2920,PROD_6496,SELL_170,4,2023-05-22,5.29,198.34,7001,1472.91,8001,1
ORD_19480,CUST_1282,PROD_4152,SELL_947,2,2023-05-22,40.89,130.27,7003,2048.22,8002,1
ORD_19481,CUST_4168,PROD_5597,SELL_3,4,2023-05-22,37.93,186.79,7002,6665.86,8001,1
ORD_19482,CUST_3760,PROD_14,SELL_85,4,2023-05-22,21.73,115.91,7002,5286.1,8001,1
ORD_19483,CUST_2736,PROD_4318,SELL_763,2,2023-05-22,18.16,186.29,7004,1328.73,8003,1
ORD_19484,CUST_2215,PROD_7460,SELL_174,1,2023-05-22,22.23,119.96,7005,20.09,8003,4
ORD_19485,CUST_2934,PROD_9613,SELL_665,5,2023-05-22,22.51,44.93,7003,4615.78,8002,2
ORD_19486,CUST_605,PROD_9038,SELL_794,1,2023-05-22,4.49,77.32,7001,1842.13,8003,2
ORD_19487,CUST_499,PROD_3400,SELL_722,4,2023-05-22,41.84,82.81,7004,5621.27,8001,2
ORD_19488,CUST_3253,PROD_1037,SELL_359,3,2023-05-22,13.11,130.04,7001,5696.62,8001,5
ORD_19489,CUST_4082,PROD_5335,SELL_146,4,2023-05-22,39.01,64.74,7005,6462.43,8001,4
ORD_19490,CUST_3218,PROD_9029,SELL_551,2,2023-05-22,47.14,79.52,7001,365.08,8003,2
ORD_19491,CUST_4386,PROD_7697,SELL_918,3,2023-05-22,22.26,145.2,7003,1087.14,8001,4
ORD_19492,CUST_3267,PROD_6250,SELL_537,2,2023-05-22,42.1,118.79,7003,1070.89,8002,4
ORD_19493,CUST_386,PROD_2717,SELL_600,3,2023-05-22,6.66,29.2,7001,3280.97,8002,4
ORD_19494,CUST_3997,PROD_5830,SELL_227,1,2023-05-22,31.65,60.62,7005,1436.78,8003,5
ORD_19495,CUST_1666,PROD_1339,SELL_492,5,2023-05-22,22.29,193.02,7005,8831.82,8001,1
ORD_19496,CUST_1020,PROD_9687,SELL_606,1,2023-05-22,37.06,167.32,7003,304.75,8001,1
ORD_19497,CUST_1575,PROD_3888,SELL_843,4,2023-05-22,16.74,172.22,7001,4006.36,8002,4
ORD_19498,CUST_826,PROD_1564,SELL_123,5,2023-05-22,39.54,124.9,7005,6986.14,8002,3
ORD_19499,CUST_641,PROD_1508,SELL_125,5,2023-05-22,8.75,73.92,7004,6659.73,8002,5
ORD_19500,CUST_4121,PROD_9400,SELL_216,1,2023-05-22,29.48,19.12,7003,1413.8,8003,1
ORD_19501,CUST_1494,PROD_7464,SELL_772,5,2023-05-22,18.8,195.67,7003,-10.32,8001,3
ORD_19502,CUST_3750,PROD_2654,SELL_161,3,2023-05-22,23.2,15.9,7001,3103.36,8002,3
ORD_19503,CUST_1457,PROD_2736,SELL_618,1,2023-05-22,36.02,110.53,7002,1616.48,8003,1
ORD_19504,CUST_3301,PROD_4724,SELL_850,4,2023-05-22,24.41,54.82,7004,4819.99,8001,4
ORD_19505,CUST_4358,PROD_3185,SELL_387,1,2023-05-22,25.13,96.34,7005,452.48,8002,3
ORD_19506,CUST_4991,PROD_9182,SELL_745,4,2023-05-22,36.7,107.82,7003,4969.24,8001,2
ORD_19507,CUST_82,PROD_6231,SELL_133,1,2023-05-23,14.49,198.05,7002,1369.82,8003,5
ORD_19508,CUST_925,PROD_2289,SELL_301,4,2023-05-23,39.85,31.14,7003,445.95,8003,5
ORD_19509,CUST_384,PROD_3630,SELL_655,2,2023-05-23,5.33,96.52,7005,542.69,8002,4
ORD_19510,CUST_13,PROD_7968,SELL_579,1,2023-05-23,8.28,166.82,7004,1085.06,8003,5
ORD_19511,CUST_2965,PROD_3441,SELL_177,1,2023-05-23,5.84,114.98,7001,915.9,8002,4
ORD_19512,CUST_2500,PROD_5297,SELL_258,4,2023-05-23,30.68,114.84,7004,7869.52,8002,3
ORD_19513,CUST_740,PROD_6726,SELL_797,5,2023-05-23,14.47,147.4,7004,6512.17,8001,1
ORD_19514,CUST_283,PROD_7829,SELL_197,5,2023-05-23,31.34,197.63,7003,8460.01,8002,5
ORD_19515,CUST_2726,PROD_2709,SELL_341,2,2023-05-23,9.48,23.01,7002,1956.99,8001,4
ORD_19516,CUST_2534,PROD_5379,SELL_468,4,2023-05-23,21.54,132.61,7001,3892.49,8002,3
ORD_19517,CUST_2621,PROD_4288,SELL_491,3,2023-05-23,27.44,196.19,7002,1925.34,8002,2
ORD_19518,CUST_617,PROD_6580,SELL_353,2,2023-05-23,45.05,135.59,7001,3214.0,8003,3
ORD_19519,CUST_3929,PROD_1864,SELL_526,2,2023-05-23,15.91,45.13,7005,3579.86,8001,2
ORD_19520,CUST_4632,PROD_2212,SELL_949,5,2023-05-23,14.95,81.37,7004,3536.33,8003,1
ORD_19521,CUST_4307,PROD_332,SELL_839,1,2023-05-23,32.73,127.76,7004,1155.4,8003,5
ORD_19522,CUST_3666,PROD_3002,SELL_653,5,2023-05-23,10.32,190.43,7001,6190.39,8001,1
ORD_19523,CUST_2659,PROD_5171,SELL_474,5,2023-05-23,5.83,45.45,7005,9424.53,8002,5
ORD_19524,CUST_344,PROD_246,SELL_130,3,2023-05-23,47.15,20.48,7003,2679.66,8001,5
ORD_19525,CUST_1751,PROD_1891,SELL_187,5,2023-05-23,47.92,4.34,7004,4745.88,8001,1
ORD_19526,CUST_3862,PROD_9426,SELL_592,4,2023-05-23,5.98,144.54,7005,3535.64,8002,1
ORD_19527,CUST_1913,PROD_833,SELL_535,3,2023-05-23,25.76,193.08,7001,2295.5,8001,5
ORD_19528,CUST_3828,PROD_2944,SELL_271,2,2023-05-23,30.57,56.77,7004,3408.32,8003,2
ORD_19529,CUST_103,PROD_7003,SELL_500,2,2023-05-23,26.09,32.87,7001,1574.04,8002,4
ORD_19530,CUST_741,PROD_7207,SELL_595,4,2023-05-23,47.35,169.14,7004,4300.49,8002,1
ORD_19531,CUST_4821,PROD_2837,SELL_359,5,2023-05-23,48.93,147.01,7005,757.27,8001,1
ORD_19532,CUST_1424,PROD_4655,SELL_273,2,2023-05-23,46.43,52.05,7001,2682.24,8002,5
ORD_19533,CUST_3394,PROD_5739,SELL_966,2,2023-05-23,13.94,189.67,7001,1193.29,8002,4
ORD_19534,CUST_2230,PROD_8085,SELL_415,1,2023-05-23,45.38,176.39,7005,-21.97,8001,2
ORD_19535,CUST_3167,PROD_2520,SELL_833,4,2023-05-23,22.18,6.9,7003,4696.92,8001,3
ORD_19536,CUST_4599,PROD_4656,SELL_19,2,2023-05-23,36.35,127.87,7003,381.22,8003,5
ORD_19537,CUST_4693,PROD_8785,SELL_432,4,2023-05-23,28.28,57.9,7003,591.78,8003,5
ORD_19538,CUST_2359,PROD_274,SELL_406,5,2023-05-23,39.87,12.29,7001,8495.83,8003,4
ORD_19539,CUST_1619,PROD_2876,SELL_112,2,2023-05-23,22.18,85.92,7002,2766.94,8003,1
ORD_19540,CUST_841,PROD_2259,SELL_780,2,2023-05-23,48.66,55.47,7002,89.43,8003,3
ORD_19541,CUST_4150,PROD_787,SELL_937,2,2023-05-23,3.72,138.96,7001,1726.24,8003,4
ORD_19542,CUST_2731,PROD_3916,SELL_42,2,2023-05-23,28.66,97.07,7004,1910.77,8002,2
ORD_19543,CUST_1042,PROD_6425,SELL_87,3,2023-05-23,15.52,136.6,7002,2777.88,8003,4
ORD_19544,CUST_1430,PROD_4483,SELL_755,5,2023-05-23,21.61,196.94,7002,8555.22,8003,4
ORD_19545,CUST_3810,PROD_7814,SELL_101,4,2023-05-23,17.73,19.6,7002,2073.25,8001,3
ORD_19546,CUST_4608,PROD_5266,SELL_528,4,2023-05-23,39.63,89.72,7005,1527.67,8002,1
ORD_19547,CUST_1114,PROD_9157,SELL_510,1,2023-05-23,35.9,11.81,7003,1609.86,8001,1
ORD_19548,CUST_244,PROD_9498,SELL_495,3,2023-05-23,7.61,84.81,7003,1266.68,8001,1
ORD_19549,CUST_4160,PROD_4027,SELL_873,3,2023-05-23,19.33,143.53,7004,117.09,8001,1
ORD_19550,CUST_316,PROD_1178,SELL_82,4,2023-05-23,6.16,148.82,7005,1761.3,8002,2
ORD_19551,CUST_3198,PROD_7023,SELL_965,1,2023-05-23,27.48,47.0,7003,1671.45,8002,3
ORD_19552,CUST_657,PROD_6974,SELL_313,1,2023-05-23,6.84,86.1,7003,1041.23,8002,3
ORD_19553,CUST_1875,PROD_5741,SELL_846,1,2023-05-23,22.04,198.76,7005,1315.67,8001,3
ORD_19554,CUST_2630,PROD_9071,SELL_55,4,2023-05-23,17.9,75.39,7003,5615.35,8001,1
ORD_19555,CUST_3933,PROD_3596,SELL_702,5,2023-05-23,45.06,107.48,7003,6362.78,8001,1
ORD_19556,CUST_358,PROD_3899,SELL_503,5,2023-05-23,25.08,64.53,7003,4233.4,8001,5
ORD_19557,CUST_3422,PROD_598,SELL_322,2,2023-05-23,9.85,69.93,7004,1931.4,8002,4
ORD_19558,CUST_2127,PROD_8660,SELL_73,2,2023-05-23,21.03,144.61,7002,452.12,8001,3
ORD_19559,CUST_592,PROD_7985,SELL_863,3,2023-05-23,29.1,30.37,7004,4468.13,8001,3
ORD_19560,CUST_4135,PROD_6136,SELL_748,5,2023-05-23,4.8,26.0,7004,2076.5,8002,1
ORD_19561,CUST_751,PROD_9706,SELL_659,5,2023-05-23,23.39,99.93,7003,5932.56,8001,5
ORD_19562,CUST_1304,PROD_8965,SELL_241,4,2023-05-23,35.28,147.9,7004,2860.9,8002,5
ORD_19563,CUST_3285,PROD_8007,SELL_815,5,2023-05-23,27.69,101.17,7002,2018.17,8001,3
ORD_19564,CUST_608,PROD_8644,SELL_960,5,2023-05-23,19.41,31.4,7002,4475.31,8002,2
ORD_19565,CUST_2815,PROD_960,SELL_906,3,2023-05-23,46.57,171.5,7005,2055.89,8003,3
ORD_19566,CUST_2260,PROD_5288,SELL_161,1,2023-05-23,25.15,29.5,7004,503.35,8001,1
ORD_19567,CUST_1372,PROD_1106,SELL_732,1,2023-05-23,31.96,171.93,7003,-129.74,8001,1
ORD_19568,CUST_3634,PROD_9861,SELL_330,4,2023-05-23,15.37,159.07,7003,2153.66,8001,4
ORD_19569,CUST_1034,PROD_6739,SELL_380,1,2023-05-23,27.25,28.87,7005,1526.83,8003,5
ORD_19570,CUST_2010,PROD_5875,SELL_736,2,2023-05-23,5.7,171.7,7003,2156.22,8003,5
ORD_19571,CUST_1594,PROD_2944,SELL_997,5,2023-05-23,35.2,171.86,7004,6892.99,8002,2
ORD_19572,CUST_1628,PROD_9058,SELL_763,1,2023-05-23,45.81,105.72,7003,1916.65,8001,1
ORD_19573,CUST_4371,PROD_3342,SELL_639,2,2023-05-23,24.19,75.15,7004,2025.74,8002,3
ORD_19574,CUST_4175,PROD_577,SELL_228,2,2023-05-23,15.83,18.25,7001,1550.34,8002,5
ORD_19575,CUST_1323,PROD_126,SELL_513,4,2023-05-23,40.0,143.23,7005,555.97,8002,2
ORD_19576,CUST_1993,PROD_4360,SELL_518,4,2023-05-23,8.26,121.12,7004,5777.98,8002,3
